	PO59	PO47	SD1	PO82	PO78	PO81	SD22	PO44	SD37	SD43	PO57	PO61	SD18	SD35	PO65	SD32	PO76	SD7	SD30	SD23	SD15	SD26	SD38	SD28	SD24	SD9	SD27	PO60	PO79	PO80	SD39	CLASS
2068	4	6	33	0	0	0	0	2	5	3	0	0	7	8	1	4	0	5	2	6	6	0	2	6	0	4	2	0	0	1	3	0
2069	0	0	3	0	0	0	2	0	3	6	0	0	6	6	0	6	0	6	2	3	5	0	6	5	4	3	2	0	0	0	0	0
2070	4	6	36	0	0	0	4	1	2	3	0	0	4	2	1	6	2	1	5	3	7	2	3	4	0	6	2	0	0	1	3	0
2071	0	0	38	0	0	0	3	0	1	4	0	0	6	7	0	6	0	4	5	3	7	1	4	6	3	5	3	0	0	0	4	0
2072	0	0	10	0	0	0	5	0	3	8	0	0	3	5	0	9	0	3	1	3	8	3	2	3	1	1	3	0	0	0	4	0
2073	0	6	35	0	0	0	3	0	3	5	0	0	8	8	0	4	0	6	7	2	5	1	3	5	5	3	2	0	0	0	1	0
2074	0	0	13	0	0	0	4	0	2	6	0	0	2	5	0	6	0	5	1	2	5	3	4	2	1	3	2	0	0	0	4	0
2075	5	5	33	0	0	0	3	2	4	3	0	0	6	8	1	6	0	4	5	3	4	2	4	4	2	5	3	0	0	1	2	0
2076	4	0	33	0	0	0	4	2	1	3	0	0	6	7	1	6	2	5	2	0	4	3	8	1	1	3	5	0	0	1	0	0
2077	2	0	29	0	0	0	3	0	0	3	0	0	7	7	0	5	0	4	1	3	6	0	7	5	3	4	2	0	0	1	2	0
2078	2	0	23	0	0	0	3	2	3	3	0	0	5	7	1	7	0	4	6	3	3	2	4	5	2	3	2	0	0	1	3	0
2079	0	0	10	0	0	0	3	0	1	8	0	0	3	6	0	8	0	5	2	3	6	3	4	3	2	1	3	0	0	0	3	0
2080	4	0	39	0	0	0	2	1	8	5	0	0	7	8	1	5	0	6	6	3	5	1	1	6	5	3	2	0	0	1	1	0
2081	0	0	9	0	0	0	5	0	1	4	0	0	2	5	0	6	0	7	0	1	4	2	4	2	1	1	3	0	0	0	4	0
2082	6	0	41	0	0	0	2	0	2	4	0	0	7	7	0	6	0	5	4	2	4	2	5	4	3	3	3	0	0	1	1	0
2083	0	5	41	0	0	0	0	0	2	4	0	0	6	5	0	8	0	5	4	6	5	1	2	5	0	4	0	0	0	0	6	0
2084	3	0	20	0	0	0	4	2	3	2	0	0	7	8	1	7	0	4	8	4	6	1	5	6	1	5	2	0	0	1	2	0
2085	4	0	10	0	0	0	4	2	0	8	0	0	1	2	1	5	1	3	0	0	8	3	1	1	4	2	5	0	0	1	4	0
2086	0	0	38	0	0	0	2	0	2	4	0	0	8	7	0	5	2	9	6	3	5	0	6	6	4	0	1	0	0	0	1	0
2087	0	5	35	0	0	0	2	0	3	5	0	0	6	7	0	5	0	5	2	4	5	1	3	5	3	4	3	0	0	0	3	0
2088	3	6	35	0	0	0	0	2	0	5	0	0	9	7	1	6	0	4	9	5	9	0	4	5	4	3	0	0	0	1	5	0
2089	4	6	4	0	0	0	6	2	3	5	0	0	3	5	1	4	0	2	4	1	2	2	5	4	1	6	2	0	0	1	2	0
2090	2	0	9	0	0	0	4	2	4	4	0	0	3	6	1	7	0	3	5	1	3	3	3	3	4	5	3	0	0	1	3	0
2091	0	6	23	0	0	0	7	0	0	3	0	0	5	9	0	5	0	5	0	2	0	4	2	5	0	2	0	0	0	0	7	0
2092	0	6	40	0	0	0	0	0	0	3	0	0	0	5	0	6	0	4	4	0	4	0	0	0	0	4	0	0	0	0	9	0
2093	4	0	11	0	0	0	2	0	0	6	0	0	5	5	0	6	0	8	3	2	5	1	0	3	1	1	4	0	0	1	7	0
2094	0	5	31	0	0	0	2	0	5	1	0	0	6	5	0	5	0	6	9	4	3	0	3	4	4	3	2	0	0	0	1	0
2095	4	6	8	0	0	0	2	2	2	7	0	0	2	4	1	9	0	4	0	1	4	2	2	1	2	2	2	0	0	1	5	1
2096	0	0	24	0	0	0	3	0	3	2	0	0	4	7	0	7	0	0	8	2	4	1	2	3	4	6	4	0	0	0	3	0
2097	0	6	8	0	0	0	3	0	2	7	0	0	4	2	0	4	0	0	3	1	5	1	3	3	2	3	3	0	0	0	3	0
2098	4	6	8	0	0	0	4	2	2	7	0	0	3	6	1	6	3	4	3	1	4	2	3	2	2	3	3	0	0	1	4	1
2099	4	6	8	0	1	0	0	2	0	7	3	0	2	2	1	3	1	2	0	0	4	0	2	0	0	5	2	0	0	1	5	0
2100	4	6	35	0	0	0	0	2	0	5	0	0	9	7	1	6	0	4	9	5	9	0	4	5	4	3	0	0	0	1	5	0
2101	0	6	34	0	0	0	2	0	1	6	0	0	8	5	0	6	0	4	2	0	4	1	4	4	2	4	5	0	0	0	5	0
2102	0	0	39	0	0	0	3	0	3	5	0	0	6	8	0	6	0	4	8	3	5	2	5	5	2	5	1	0	0	0	2	0
2103	0	5	39	0	0	0	6	0	2	5	0	0	4	6	0	5	0	4	5	1	4	3	4	4	3	3	2	0	0	0	3	0
2104	0	5	13	0	0	0	5	2	4	6	0	0	2	9	1	8	2	5	8	3	5	4	4	4	1	3	1	0	0	0	2	0
2105	0	0	33	0	0	0	4	0	0	3	0	0	6	7	0	7	0	6	2	2	5	2	4	5	4	2	2	0	0	0	5	0
2106	0	0	9	0	0	0	4	0	4	4	0	0	2	6	0	7	0	5	7	0	5	0	5	2	2	4	4	0	0	0	0	0
2107	3	0	36	0	0	0	1	2	2	3	0	0	7	9	1	5	0	6	3	1	3	1	5	4	7	2	1	0	0	1	3	0
2108	0	6	32	0	0	0	2	0	5	1	0	0	8	8	0	4	0	6	7	3	4	1	3	4	5	3	1	0	0	0	1	0
2109	0	0	9	0	0	0	3	0	5	4	0	0	5	6	0	5	0	5	8	3	5	2	2	5	3	1	2	0	0	0	2	0
2110	3	6	30	0	0	0	0	2	0	2	0	0	7	7	1	5	0	4	5	0	4	0	7	2	9	4	2	0	0	1	0	0
2111	0	0	34	0	0	0	5	0	0	6	0	0	3	5	0	5	0	4	2	2	4	1	2	4	1	5	3	0	0	0	3	0
2112	3	6	13	0	0	0	3	2	3	7	0	0	4	6	1	6	0	6	3	2	6	2	3	3	1	3	3	0	0	1	3	0
2113	3	6	22	0	0	0	0	0	0	2	0	0	2	2	0	9	0	5	0	0	3	0	2	2	2	2	2	0	0	1	5	0
2114	3	0	29	0	0	0	3	2	0	3	0	0	7	7	1	5	0	4	1	3	6	0	7	5	3	4	2	0	0	1	2	0
2115	0	6	38	0	0	0	1	0	0	4	0	0	3	4	0	8	0	6	5	4	5	0	4	8	5	2	1	0	0	0	5	0
2116	2	5	23	0	0	0	2	2	4	3	0	0	4	7	1	6	0	4	7	2	1	1	3	5	4	4	2	0	0	1	2	0
2117	0	6	2	0	0	0	0	0	0	6	0	0	0	5	0	6	0	4	4	0	4	0	0	0	0	4	0	0	0	0	9	0
2118	0	6	38	0	0	0	4	0	1	4	0	0	9	9	0	6	0	3	9	0	5	0	6	5	5	4	0	0	0	0	3	1
2119	0	6	9	0	0	0	3	0	0	4	0	0	5	9	0	7	0	6	4	4	8	0	9	4	3	3	5	0	0	0	0	0
2120	5	6	11	0	0	0	4	2	2	6	0	0	4	7	1	7	0	7	1	0	4	2	4	2	1	0	4	0	0	1	3	0
2121	0	6	39	0	0	0	4	0	4	5	0	0	4	7	0	5	0	3	6	3	4	1	4	4	1	1	3	0	0	0	3	0
2122	0	0	9	0	0	0	4	0	2	4	0	0	3	5	0	9	1	5	8	2	7	2	4	2	2	4	4	0	0	0	3	0
2123	4	6	39	0	0	0	4	2	2	5	0	0	4	5	1	7	0	6	4	2	5	2	3	4	2	2	3	0	0	1	3	0
2124	0	0	24	0	0	0	6	0	7	2	0	0	3	8	0	5	0	3	9	1	1	4	1	3	3	4	3	0	0	0	1	0
2125	4	0	41	0	0	0	4	2	0	4	0	0	6	7	1	7	0	6	2	2	5	2	4	5	4	2	2	0	0	1	5	0
2126	2	6	24	0	0	0	3	2	5	2	0	0	5	8	1	5	0	5	8	2	1	2	4	3	5	2	2	0	0	1	1	0
2127	0	0	31	0	0	0	0	0	3	1	0	0	9	6	0	6	0	5	9	4	1	0	6	9	5	3	0	0	0	0	0	0
2128	3	0	35	0	0	0	4	0	5	5	0	0	6	7	0	8	0	4	7	1	2	1	3	4	4	2	4	0	0	1	2	0
2129	0	6	6	0	0	0	2	0	0	8	0	0	1	5	0	6	0	4	5	2	4	4	9	5	1	4	0	0	0	0	0	0
2130	0	5	18	0	0	0	4	0	6	2	0	0	2	4	0	5	0	5	9	2	2	3	2	3	1	4	1	0	0	0	2	0
2131	4	0	11	0	0	0	5	0	0	6	0	0	2	5	0	7	0	3	0	0	3	5	3	2	2	6	2	0	0	1	3	0
2132	2	0	24	0	0	0	2	2	4	2	0	0	6	6	1	6	0	4	8	2	3	1	4	5	5	3	2	0	0	1	1	0
2133	3	0	6	0	0	0	4	0	1	8	0	0	3	5	0	7	0	4	2	2	6	2	3	3	1	3	3	0	0	1	5	0
2134	0	5	35	0	0	0	4	0	5	5	0	0	5	8	0	4	0	4	5	1	5	0	3	0	3	3	0	0	0	0	2	0
2135	0	5	1	0	0	0	2	0	0	8	0	0	0	0	0	7	0	4	2	0	4	1	2	0	0	4	2	0	0	0	3	0
2136	0	0	41	0	0	0	0	0	9	4	0	0	9	7	0	3	0	9	5	3	5	4	0	5	5	0	0	0	0	0	0	0
2137	0	0	34	0	0	0	2	0	0	6	0	0	7	9	0	5	2	7	2	4	5	0	5	5	2	2	4	0	0	0	4	0
2138	0	0	24	0	0	0	2	2	4	2	0	0	6	6	1	6	0	4	8	2	3	1	4	5	5	3	2	0	0	0	1	0
2139	0	6	36	0	0	0	4	0	3	3	0	0	2	5	0	4	0	9	2	0	3	4	5	3	3	0	2	0	0	0	0	0
2140	5	6	41	0	0	0	3	2	3	4	0	0	4	5	1	6	0	4	2	0	2	4	2	2	4	4	3	0	0	1	0	0
2141	3	6	30	0	0	0	3	2	3	2	0	0	8	7	1	6	0	5	8	0	5	1	6	5	6	3	1	0	0	1	0	1
2142	6	0	41	0	0	0	3	0	2	4	0	0	3	4	0	6	0	4	4	2	5	2	2	3	2	4	2	0	0	1	4	0
2143	0	0	34	0	0	0	1	0	2	6	0	0	6	7	0	4	2	3	5	3	3	2	5	3	2	5	4	0	0	0	1	0
2144	0	0	6	0	0	0	3	0	5	8	0	0	7	6	0	6	0	3	9	2	0	2	0	3	3	5	2	0	0	0	4	0
2145	0	6	9	0	0	0	3	0	2	4	0	0	7	7	0	6	0	3	8	3	7	1	6	6	4	5	1	0	0	0	2	0
2146	2	6	22	0	0	0	2	2	3	2	0	0	5	6	1	6	0	5	3	1	3	1	3	2	3	2	2	0	0	1	4	0
2147	4	6	6	0	0	0	7	2	0	8	0	0	0	7	1	7	0	7	0	0	3	3	6	0	0	0	4	0	0	1	3	0
2148	4	0	8	0	0	0	3	2	1	7	0	0	2	4	1	8	0	5	1	2	6	3	4	2	1	2	2	0	0	1	4	0
2149	2	5	33	0	0	0	2	2	4	3	0	0	8	8	1	6	0	6	8	2	8	0	4	6	5	1	1	0	0	1	2	0
2150	0	0	8	0	0	0	3	0	2	7	0	0	2	2	0	6	0	8	2	2	8	3	3	2	1	1	1	0	0	0	3	0
2151	0	6	34	0	0	0	0	2	4	6	0	0	5	9	1	5	0	2	9	9	7	0	5	9	0	5	0	0	0	0	0	0
2152	4	6	39	0	0	0	5	2	0	5	0	0	4	7	1	7	0	5	0	4	2	4	8	4	1	4	2	0	0	1	1	1
2153	4	6	8	0	0	0	2	2	2	7	0	0	1	3	1	7	0	4	6	0	2	0	4	2	1	5	2	0	0	1	4	0
2154	2	6	23	0	0	0	5	2	4	3	0	0	3	7	1	5	0	5	8	2	3	2	4	3	1	4	4	0	0	1	1	0
2155	4	6	40	0	0	0	0	2	6	3	0	0	9	7	1	7	0	3	0	3	5	0	3	3	0	6	6	0	0	1	0	0
2156	5	0	37	0	0	0	3	0	3	5	0	0	4	4	0	5	0	7	4	2	5	3	4	3	2	1	0	0	0	1	0	0
2157	4	6	36	0	0	0	4	2	0	3	0	0	4	7	1	7	0	7	4	4	4	2	3	5	0	2	0	0	0	1	4	0
2158	0	0	39	0	0	0	4	0	2	5	0	0	5	7	0	5	0	4	1	1	3	2	6	4	3	4	1	0	0	0	2	0
2159	0	6	33	0	0	0	3	0	0	3	0	0	5	7	0	5	0	3	9	5	8	2	3	4	2	3	1	0	0	0	3	0
2160	0	0	5	0	0	0	3	0	6	3	0	0	1	3	0	3	0	0	6	1	1	2	1	2	2	3	3	0	0	0	1	0
2161	3	0	8	0	0	0	5	0	1	7	0	0	4	8	0	7	0	4	1	2	6	3	6	4	1	4	1	0	0	1	3	0
2162	0	5	6	0	0	0	1	0	4	8	0	0	2	2	0	3	0	8	0	0	7	1	2	1	3	1	5	0	0	0	4	0
2163	4	5	38	0	0	0	0	2	0	4	0	0	6	6	1	6	0	4	0	0	8	2	4	4	6	4	1	0	0	1	5	0
2164	4	6	3	0	0	0	4	0	3	6	0	0	3	6	0	9	0	9	4	0	3	0	4	3	3	0	4	0	0	1	4	0
2165	3	0	32	0	0	0	4	2	8	1	0	0	7	9	1	7	0	4	9	0	2	1	1	3	5	3	1	0	0	1	1	0
2166	0	6	1	0	0	0	0	2	0	8	0	0	0	2	1	7	0	5	0	0	5	0	0	0	0	3	0	0	0	0	5	0
2167	4	6	29	0	0	0	3	2	0	3	0	0	7	7	1	5	0	4	1	3	6	0	7	5	3	4	2	0	0	1	2	0
2168	0	6	27	0	0	0	4	0	2	1	0	0	5	9	0	7	0	5	9	1	0	1	7	1	2	4	5	0	0	0	1	0
2169	3	6	33	0	0	0	0	2	3	3	0	0	8	9	1	9	0	2	9	8	2	0	4	8	1	6	0	0	0	1	3	0
2170	0	0	39	0	0	0	3	0	0	5	0	0	4	7	0	9	1	0	0	5	6	0	5	5	0	5	3	0	0	0	4	0
2171	0	0	3	0	0	0	3	0	3	6	0	0	5	8	0	6	0	6	4	2	5	2	5	5	1	2	0	0	0	0	1	0
2172	0	0	9	0	0	0	6	0	2	4	0	0	2	7	0	4	0	4	4	1	5	4	2	3	2	1	2	0	0	0	5	0
2173	0	6	31	0	0	0	0	0	4	1	0	0	9	7	0	5	0	2	9	2	4	0	5	6	7	7	0	0	0	0	0	0
2174	5	6	1	0	0	0	2	2	0	8	0	0	0	2	1	6	0	7	0	0	2	0	0	0	0	2	3	0	0	1	5	0
2175	0	6	33	0	0	0	3	0	7	3	0	0	6	7	0	7	0	3	9	3	7	1	2	6	4	4	1	0	0	0	1	0
2176	4	6	38	0	0	0	3	2	0	4	0	0	9	7	1	7	0	6	0	6	6	0	9	9	0	2	0	0	0	1	0	0
2177	1	0	23	0	0	0	3	2	3	3	0	0	5	7	1	7	0	4	6	3	3	2	4	5	2	3	2	0	0	1	3	0
2178	6	7	41	0	0	0	3	0	0	4	0	0	6	6	0	6	0	5	3	0	5	2	0	3	4	3	4	0	0	1	9	0
2179	0	6	8	0	0	0	0	0	0	7	0	0	2	2	0	3	0	2	0	0	4	0	2	0	0	5	2	0	0	0	5	0
2180	3	5	9	0	0	0	4	2	4	4	0	0	2	6	1	7	1	5	7	0	5	0	5	2	2	4	4	0	0	1	0	0
2181	4	0	39	0	0	0	4	0	2	5	0	0	5	7	0	5	0	4	1	1	3	2	6	4	3	4	1	0	0	1	2	0
2182	0	0	6	0	0	0	2	0	0	8	0	0	1	5	0	6	0	4	5	2	4	4	9	5	1	4	0	0	0	0	0	0
2183	1	0	24	0	0	0	2	0	4	2	0	0	6	6	0	6	0	4	8	2	3	1	4	5	5	3	2	0	0	1	1	0
2184	0	6	38	0	0	0	0	1	0	4	0	0	9	7	1	6	0	6	9	0	4	0	4	5	4	2	0	0	0	0	5	0
2185	0	0	40	0	0	0	0	2	0	3	0	0	3	6	1	6	0	4	0	0	6	2	1	1	3	4	3	0	0	0	8	0
2186	0	6	39	0	0	0	2	0	3	5	0	0	4	6	0	6	0	4	1	3	4	3	5	4	2	3	2	0	0	0	2	0
2187	0	0	36	0	0	0	3	0	0	3	0	0	5	8	0	7	0	4	5	4	3	1	6	5	0	4	1	0	0	0	3	0
2188	4	6	7	1	0	0	7	2	0	6	0	4	0	7	1	7	0	7	0	0	3	3	6	0	0	0	4	0	0	1	3	0
2189	0	6	19	0	0	0	2	0	6	3	0	0	6	6	0	6	0	4	6	3	2	1	2	6	3	3	1	0	0	0	2	0
2190	3	6	12	0	0	0	0	2	0	7	0	0	2	4	1	9	0	6	0	2	4	0	5	2	0	3	0	0	0	1	4	0
2191	0	0	31	0	0	0	0	0	0	1	0	0	9	9	0	4	0	2	5	0	5	0	5	9	9	5	0	0	0	0	4	0
2192	4	6	35	0	0	0	2	2	2	5	0	0	4	5	1	7	0	5	2	2	4	1	4	3	3	3	3	0	0	1	3	0
2193	4	6	33	0	0	0	2	2	4	3	0	0	6	7	1	5	0	5	5	4	5	1	2	5	2	4	2	0	0	1	2	0
2194	2	0	38	0	0	0	1	2	6	4	0	0	8	8	1	3	0	7	8	3	4	1	2	4	5	2	1	0	0	1	2	0
2195	4	6	11	0	0	0	0	2	0	6	0	0	0	2	1	7	0	5	7	0	2	0	4	5	0	2	2	0	0	1	2	0
2196	0	5	32	0	0	0	4	2	3	1	0	0	5	5	1	6	0	7	3	3	5	2	3	5	1	1	1	0	0	0	3	0
2197	5	0	33	0	0	0	3	0	3	3	0	0	5	6	0	6	0	4	3	3	5	2	2	4	2	4	2	0	0	2	3	0
2198	0	0	41	0	0	0	2	0	3	4	0	0	5	4	0	6	0	4	0	3	4	1	2	3	1	5	4	0	0	0	5	0
2199	1	0	33	0	0	0	3	0	2	3	0	0	5	6	0	6	0	5	3	2	6	3	4	4	3	3	2	0	0	1	3	0
2200	2	6	2	0	0	0	0	0	0	6	0	0	0	5	0	6	0	4	4	0	4	0	0	0	0	4	0	0	0	1	9	0
2201	5	6	1	0	0	0	2	0	0	8	0	0	0	0	0	5	0	7	0	0	5	2	2	0	1	2	0	0	0	1	6	0
2202	6	6	3	0	0	0	3	2	4	6	0	0	4	6	1	6	0	5	4	2	3	2	2	4	2	3	2	0	0	2	3	0
2203	0	0	11	0	0	0	2	0	0	6	0	0	5	5	0	6	0	8	3	2	5	1	0	3	1	1	4	0	0	0	7	0
2204	1	0	11	0	0	0	3	0	3	6	0	0	5	6	0	6	0	5	5	3	3	1	3	5	2	3	2	0	0	1	2	0
2205	0	0	39	0	0	0	0	0	2	5	0	0	4	5	0	7	0	7	1	2	7	0	3	2	4	0	2	0	0	0	2	0
2206	4	6	3	0	0	0	2	2	2	6	0	0	1	3	1	7	0	4	6	0	2	0	4	2	1	5	2	0	0	1	4	0
2207	4	0	3	0	0	0	3	2	0	6	0	0	5	5	1	6	0	7	0	2	5	3	5	4	3	0	2	0	0	1	3	0
2208	3	0	9	0	0	0	4	0	1	4	0	0	3	6	0	6	0	4	1	3	4	2	4	2	2	3	3	0	0	1	4	0
2209	0	0	23	0	0	0	1	0	4	3	0	0	0	6	0	7	0	4	6	1	3	3	4	1	5	4	6	0	0	0	2	0
2210	0	0	36	0	0	0	7	0	2	3	0	0	4	6	0	7	0	5	3	0	3	3	4	4	0	3	2	0	0	0	4	0
2211	6	7	41	0	0	0	2	0	0	4	0	0	7	6	0	6	0	5	2	0	6	2	0	2	3	3	6	0	0	1	9	0
2212	0	0	10	0	0	0	4	0	0	8	0	0	0	2	0	5	0	4	0	0	9	2	5	0	0	4	3	0	0	0	5	0
2213	0	0	1	0	0	0	1	0	0	8	0	0	1	5	0	7	0	5	0	1	5	1	1	1	4	3	4	0	0	0	5	0
2214	0	0	32	0	0	0	4	0	6	1	0	0	8	9	0	7	0	5	9	0	3	1	2	5	5	3	1	0	0	0	1	0
2215	0	0	23	0	0	0	3	2	4	3	0	0	2	8	1	6	0	5	8	1	3	3	2	2	4	3	4	0	0	0	3	0
2216	6	6	11	0	0	0	4	0	2	6	0	0	4	5	0	5	0	3	7	2	5	2	4	5	3	6	0	0	0	2	4	0
2217	0	0	38	0	0	0	2	0	2	4	0	0	1	3	0	7	0	4	6	0	2	0	4	2	1	5	2	0	0	0	4	0
2218	0	0	33	0	0	0	2	0	0	3	0	0	7	8	0	8	0	5	1	5	6	1	4	6	2	3	2	0	0	0	5	0
2219	0	0	27	0	0	0	4	0	2	1	0	0	5	9	0	7	0	5	9	1	0	1	7	1	2	4	5	0	0	0	1	0
2220	4	0	8	0	0	0	5	0	1	7	0	0	2	5	0	6	0	7	0	1	4	2	4	2	1	1	3	0	0	1	4	0
2221	3	0	26	0	0	0	2	1	8	1	0	0	9	8	1	1	0	5	9	5	0	0	1	6	2	2	1	0	0	1	0	0
2222	4	6	8	0	0	0	5	0	1	7	0	0	2	5	0	6	0	7	0	1	4	2	4	2	1	1	3	0	0	1	4	1
2223	0	0	8	0	0	0	4	0	1	7	0	0	1	5	0	7	0	5	1	1	6	3	3	2	2	3	2	0	0	0	5	0
2224	0	6	33	0	0	0	3	0	2	3	0	0	7	7	0	6	0	4	5	4	6	1	4	6	2	5	1	0	0	0	3	0
2225	3	6	10	0	0	0	3	2	0	8	0	0	3	5	1	8	0	5	1	2	6	2	5	3	0	3	3	0	0	1	4	0
2226	2	6	22	0	0	0	2	2	3	2	0	0	6	7	1	7	0	5	9	3	2	1	1	6	2	2	1	0	0	1	6	0
2227	0	0	35	0	0	0	2	0	1	5	0	0	7	7	0	5	0	4	2	3	2	1	4	5	4	5	4	0	0	0	5	0
2228	0	6	33	0	0	0	4	0	3	3	0	0	7	9	0	7	0	4	0	0	7	0	6	4	3	3	5	0	0	0	0	0
2229	6	0	1	0	0	0	0	2	1	8	0	0	1	0	1	6	0	6	1	1	1	1	0	0	0	2	1	0	0	3	5	0
2230	0	5	33	0	0	0	3	0	7	3	0	0	6	7	0	7	0	3	9	3	7	1	2	6	4	4	1	0	0	0	1	0
2231	0	0	8	0	0	0	3	0	1	7	0	0	2	4	0	8	0	5	1	2	6	3	4	2	1	2	2	0	0	0	4	0
2232	4	6	27	0	0	0	3	2	4	1	0	0	7	9	1	0	0	5	8	3	0	0	5	4	2	0	1	0	0	1	0	0
2233	3	6	33	0	0	0	1	2	1	3	0	0	8	7	1	5	0	1	9	6	8	1	6	5	3	5	0	0	0	1	3	0
2234	4	6	12	0	0	0	2	2	0	7	0	0	4	7	1	9	0	7	4	5	8	0	4	5	0	0	3	0	0	1	5	0
2235	0	6	8	0	0	0	4	0	4	7	0	0	5	5	0	7	0	7	9	1	3	0	4	4	5	2	5	0	0	0	2	0
2236	0	6	31	0	0	0	0	0	3	1	0	0	8	9	0	6	0	2	6	2	6	0	6	3	4	5	2	0	0	0	0	0
2237	2	0	22	0	0	0	3	2	2	2	0	0	5	8	1	6	0	3	7	1	3	1	5	3	4	5	3	0	0	1	3	0
2238	0	0	22	0	0	0	5	0	5	3	0	0	5	9	0	5	0	3	9	0	4	3	3	1	5	5	1	0	0	0	2	0
2239	4	6	34	0	0	0	3	2	0	6	0	0	5	8	1	6	0	4	5	3	5	4	0	5	0	5	0	0	0	1	4	0
2240	3	0	12	0	0	0	8	0	2	7	0	0	2	5	0	6	0	3	5	1	6	2	6	5	1	5	2	0	1	1	2	0
2241	0	0	41	0	0	0	4	0	5	4	0	0	4	5	0	6	0	4	0	0	0	0	0	4	5	4	5	0	0	0	0	0
2242	3	5	33	0	0	0	2	0	1	3	0	0	8	9	0	5	0	4	3	3	1	0	7	6	4	2	1	0	0	1	2	0
2243	0	0	33	0	0	0	2	0	0	3	0	0	6	5	0	6	0	7	0	3	5	1	7	5	4	0	3	0	0	0	2	0
2244	0	0	11	0	0	0	2	2	3	6	0	0	4	5	1	4	0	4	0	0	3	2	5	0	4	0	0	0	0	0	1	0
2245	3	0	38	0	0	0	3	2	3	4	0	0	5	7	1	4	0	5	5	2	4	2	5	3	3	3	2	0	0	1	1	0
2246	4	0	5	0	0	0	2	2	4	3	0	0	6	7	1	4	0	3	4	2	3	2	3	4	4	5	2	0	0	1	2	0
2247	0	6	13	0	0	0	5	0	4	6	0	0	2	9	0	8	0	5	8	3	5	4	4	4	1	3	1	0	0	0	2	0
2248	0	0	33	0	0	0	1	0	3	3	0	0	7	7	0	4	0	4	2	4	4	1	3	5	2	3	2	0	0	0	3	0
2249	0	0	34	0	0	0	1	0	2	6	0	0	6	7	0	4	0	3	5	3	3	2	5	3	2	5	4	0	0	0	1	0
2250	0	6	8	0	0	0	2	0	2	7	0	0	1	3	0	7	0	4	6	0	2	0	4	2	1	5	2	0	0	0	4	0
2251	0	5	26	0	0	0	2	0	3	1	0	0	6	9	0	5	0	5	9	2	0	1	6	3	3	4	3	0	0	0	1	0
2252	0	6	36	0	0	0	9	0	0	3	0	0	0	5	0	9	0	5	9	0	0	9	9	0	0	5	0	0	0	0	0	0
2253	3	0	33	0	0	0	4	0	3	3	0	0	7	9	0	7	0	4	0	0	7	0	6	4	3	3	5	0	0	1	0	0
2254	3	0	1	0	0	0	0	0	2	8	0	0	2	2	0	9	0	2	0	2	2	0	2	1	0	7	4	0	0	1	5	0
2255	0	0	30	0	0	0	2	2	6	1	0	0	6	9	1	5	0	5	3	3	3	1	2	2	4	4	4	0	0	0	1	0
2256	0	0	13	0	0	0	0	0	0	6	0	0	0	8	0	6	0	4	9	0	5	6	4	0	4	5	0	0	0	0	5	0
2257	6	6	5	0	0	0	0	2	1	3	0	0	5	5	1	5	0	4	4	4	2	0	3	5	2	3	0	0	0	1	5	0
2258	0	6	10	0	0	0	0	0	4	8	0	0	3	5	0	6	0	6	9	4	9	0	3	3	3	3	6	0	0	0	2	0
2259	4	0	33	0	0	0	1	2	3	3	0	0	6	3	1	4	0	7	4	0	2	0	6	4	4	0	2	0	0	2	0	0
2260	0	0	1	0	0	0	3	2	0	8	0	0	2	0	1	5	0	5	0	1	4	2	0	1	0	0	3	0	0	0	8	0
2261	0	6	8	0	0	0	5	0	1	7	0	0	3	6	0	8	0	5	1	1	5	2	3	3	2	4	3	0	0	0	5	0
2262	0	0	33	0	0	0	3	0	3	3	0	0	7	8	0	5	0	4	4	6	6	1	4	6	0	5	1	0	0	0	2	0
2263	3	0	39	0	0	0	2	1	2	5	0	0	5	5	1	9	0	5	3	4	3	2	4	4	3	3	2	0	0	1	3	0
2264	2	6	9	0	0	0	5	2	3	4	0	0	1	4	1	7	0	3	6	1	5	3	4	1	1	4	4	0	0	1	3	0
2265	0	0	23	0	0	0	3	0	6	3	0	0	2	8	0	5	0	4	8	2	2	3	2	4	4	3	3	0	0	0	1	0
2266	3	6	13	0	0	0	5	2	0	6	0	0	4	5	1	6	0	7	0	2	5	2	3	4	2	2	2	0	0	1	6	0
2267	1	0	29	0	0	0	2	0	4	3	0	0	6	7	0	7	0	6	5	0	2	1	4	4	4	3	3	0	0	1	2	0
2268	0	0	3	0	0	0	3	0	4	6	0	0	4	6	0	6	0	5	4	2	3	2	2	4	2	3	2	0	0	0	3	0
2269	0	0	37	0	0	0	3	0	3	4	0	0	5	7	0	7	0	4	6	3	3	2	4	5	2	3	2	0	0	0	3	0
2270	0	0	7	1	0	0	7	0	0	6	0	2	0	7	0	7	0	7	0	0	3	3	6	0	0	0	4	0	0	0	3	0
2271	3	6	38	0	0	0	5	2	5	4	0	0	3	6	1	5	0	5	7	1	3	2	2	4	2	1	2	0	0	1	2	0
2272	0	0	38	0	0	0	3	2	3	4	0	0	5	7	1	6	0	4	5	2	3	2	4	5	4	4	2	0	0	0	3	0
2273	3	0	7	0	0	0	4	2	1	6	0	0	1	5	1	6	0	5	7	0	4	1	1	3	1	4	5	0	0	1	8	0
2274	0	0	35	0	0	0	4	0	2	5	0	0	5	8	0	4	0	7	7	3	7	2	4	3	3	2	2	0	0	0	4	0
